Ticker,Price,Number of Shares to Buy,One-Year Price Return,One-Year Return Percentile,Six-Month Price Return,Six-Month Return Percentile,Three-Month Price Return,Three-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,HQM Score
AVB,182.50999450683597,,-0.16868639944198105,,-0.2557251754021292,,-0.034004392498864076,,-0.11128217782314129,,
AVGO,484.7999877929688,,0.011146918753145527,,-0.18262495204600948,,-0.01970140308744278,,-0.018737227649823326,,
AVY,171.85000610351562,,-0.18193246009742695,,-0.00255349434258237,,0.04606076784262521,,-0.06364078217984935,,
AWK,133.39999389648438,,-0.21399250359850647,,-0.2137709702994801,,-0.11199937674914752,,-0.10119932932059321,,
AXP,144.3699951171875,,-0.1641151890501174,,-0.205492190691642,,0.018411404567497378,,-0.02846575244001992,,
AZO,2245.449951171875,,0.3336164214090565,,0.041686897609175454,,0.028904278649887438,,0.053776333486594816,,
BA,132.11000061035156,,-0.41668137097069224,,-0.25768388096755657,,-0.05004678469341762,,-0.13307959092146604,,
BAC,31.920000076293945,,-0.2604333758785276,,-0.17960447138908076,,0.0107050245563796,,-0.03448279641990792,,
BAX,57.709999084472656,,-0.27228886615669634,,-0.25356372619885814,,-0.11011446261862284,,0.05579947394026474,,
BBY,67.9000015258789,,-0.34311046781976884,,-0.2443127026659157,,-0.034244966208081304,,-0.03708625780235586,,
BDX,236.8300018310547,,0.01785578559101925,,-0.12828097440910166,,-0.03269436242761828,,-0.05729243569806737,,
BEN,23.31999969482422,,-0.20195878635086945,,-0.09339615436236136,,-0.010587968148859202,,-0.08848838978630122,,
BIIB,261.69000244140625,,-0.09062788882765177,,0.2364865015880633,,0.1960237604727212,,0.34413682859839845,,
BIO,456.010009765625,,-0.37655855812704914,,-0.23565198051212652,,-0.1181737042245176,,-0.04582451450831745,,
BK,41.36000061035156,,-0.2199690887705387,,-0.11965165660338231,,-0.004178083915469895,,0.0053476233341530205,,
BKNG,1726.7099609375,,-0.3006440012403807,,-0.2198129409757043,,-0.024170954180515715,,-0.04856600591461058,,
BKR,23.709999084472656,,-0.017952517883194755,,-0.33540457348730623,,-0.16091613729774462,,-0.047408611253985586,,
BLK,583.1500244140625,,-0.28960566297228274,,-0.20987981640139894,,-0.05173540619685488,,-0.11861611458000658,,
BMY,71.44999694824219,,0.2389823459686876,,-0.06877678172088324,,-0.052135850999882896,,0.04078653110164565,,
BR,150.57000732421875,,-0.09317873982730086,,-0.0435593498795454,,0.012864456231379764,,-0.09917993038646758,,
BSX,41.29999923706055,,-0.05318660595216971,,-0.0814056922139957,,0.09143760757189177,,0.02278351026770426,,
BWA,34.16999816894531,,-0.24112313430464924,,-0.05145856303510895,,-0.0037009214153149233,,-0.06229419712710574,,
BXP,74.5,,-0.3168492438433722,,-0.3766062109910612,,-0.1534855641488298,,-0.0686564727082979,,
C,43.84000015258789,,-0.37100216638886696,,-0.10596955732848069,,-0.05441486844745776,,-0.09083369882277591,,
CAG,33.79999923706055,,0.024778912133078222,,-0.0001242443775187416,,-0.033607947992088216,,-0.0011820601461872248,,
CAH,69.38999938964844,,0.4660322570791804,,0.18816502156247644,,0.3208890639407376,,0.0056314830552420935,,
CARR,38.20000076293945,,-0.27448280668818414,,-0.11861194179084615,,0.05905187374927741,,-0.05210914426494332,,
CAT,178.3800048828125,,-0.06839859681781742,,-0.16403964734713025,,0.0029168745654714803,,-0.01262038488364688,,
CB,190.6300048828125,,0.08672078729517854,,-0.09562058411033302,,-0.008379122470948179,,0.005368158699918505,,
CBOE,119.7699966430664,,-0.04191668989377132,,0.015516314768344313,,0.010631967632466495,,-0.014157554127474882,,
CBRE,72.94000244140625,,-0.26054336077925017,,-0.1593868242101088,,-0.03836514293019652,,-0.05211169156423911,,
CCI,145.77000427246094,,-0.1278914118257412,,-0.24505611315422443,,-0.1420765194173201,,-0.13107555559436368,,
CCL,7.429999828338623,,-0.6966108657501476,,-0.6035218826528675,,-0.17536075032256632,,-0.2129237120117609,,
CDNS,169.6999969482422,,0.11461410146628695,,0.040274577752568354,,0.057848141660765406,,0.011202416529463046,,
CDW,166.5500030517578,,-0.05078784022863837,,-0.055261021832559855,,0.03387406310967313,,-0.016649891637999566,,
CE,94.76000213623048,,-0.39641779663133764,,-0.32126035551526716,,-0.15636141612256374,,-0.10881218372597724,,
CF,102.5500030517578,,0.7188837859287031,,-0.017474515174671326,,0.19711952470875202,,-0.003594977883502731,,
CFG,36.11000061035156,,-0.23005326904164283,,-0.11455133496117355,,0.005615328834242947,,0.011201387178215696,,
CHD,72.51000213623047,,-0.11633408896563914,,-0.29486844858209965,,-0.23209398738178758,,-0.09622336903511984,,
CHRW,99.63999938964844,,0.14081553198590877,,-0.0023747427833042626,,-0.0013723850856884275,,-0.11744908730750561,,
CHTR,329.2799987792969,,-0.5561965181457323,,-0.403996505900684,,-0.2896559002254568,,-0.17057934816298018,,
CI,294.0299987792969,,0.46238564457765174,,0.16201348895793058,,0.05726969171007682,,0.0307800132490688,,
CINF,96.63999938964844,,-0.16763698379215444,,-0.28546014855129487,,-0.17978672690250488,,0.0009267431946247631,,
CL,71.11000061035156,,-0.03701217159797916,,-0.10515673075889147,,-0.08687033394740751,,-0.08563708782554791,,
CLX,131.69000244140625,,-0.1783290914216464,,-0.0847770696381595,,-0.0609078744935769,,-0.07721956242743361,,
CMA,75.70999908447266,,-0.06961206134781008,,-0.1265978257406411,,0.028600033936108694,,-0.04559695651613581,,
CMCSA,30.739999771118164,,-0.45027350888438283,,-0.33780244895302725,,-0.22388941817613053,,-0.1072718132073325,,
CME,180.8699951171875,,-0.07533406868748645,,-0.2521785783142503,,-0.12983560431867724,,-0.08207165736631646,,
CMG,1519.780029296875,,-0.17701592968392682,,-0.01580758393436081,,0.13477390542048395,,-0.07023206563409719,,
CMI,224.3600006103516,,-0.01880267243707435,,0.16014519511629338,,0.12651570615886878,,0.056109951195434604,,
CMS,58.52999877929688,,-0.006498335949943427,,-0.1802481061324497,,-0.10752984510061521,,-0.1312157281711503,,
CNC,80.80999755859375,,0.2632483354157036,,-0.08751129419208017,,-0.08180893538091101,,-0.0851353347285575,,
CNP,28.809999465942383,,0.1536662019333659,,-0.09007581026379827,,-0.01365921303066042,,-0.09116723114958968,,
COF,98.94000244140624,,-0.39962135434109647,,-0.22647690366582718,,-0.08389177851288174,,-0.031613935454888005,,
COO,277.4599914550781,,-0.331113990811379,,-0.3329330505160486,,-0.1093927149301321,,-0.06320481357157473,,
COP,115.93000030517578,,0.7004363003502891,,0.1962483349550792,,0.366248770547778,,0.0825465815543478,,
COST,480.3200073242188,,0.0675096979892128,,-0.20741404119319112,,-0.040656656393077105,,-0.07434961509860782,,
COTY,6.860000133514404,,-0.1613692081192424,,-0.19483570834044112,,-0.10677079598341675,,-0.0589848875979037,,
CPB,47.59000015258789,,0.16454305569972466,,0.07019121229797894,,-0.012778437265493558,,-0.017430377021128728,,
CPRT,112.79000091552734,,-0.1993895726412781,,-0.09681291322705984,,-0.014848432002461878,,-0.03151295035030294,,
CRM,156.22999572753906,,-0.4310219121289763,,-0.21947445608928282,,-0.10980059414507656,,0.02972577425882937,,
CSCO,41.9900016784668,,-0.21286789150455177,,-0.21725291961441726,,-0.023276476392948307,,-0.046997222659201435,,
CSX,27.81999969482422,,-0.12519904001372265,,-0.19418746404125123,,-0.037416870189828755,,-0.11654493816986233,,
CTAS,411.9400024414063,,0.038119191921367056,,-0.04634045881236678,,0.08390996604242075,,-0.0041339090542959105,,
CTSH,60.630001068115234,,-0.1832228351985739,,-0.3041402753266017,,-0.09178555114324868,,-0.02555448603975329,,
CTVA,61.52000045776367,,0.46351733318595706,,0.057197113444151626,,0.1696179266725789,,0.01989391195309339,,
CVS,100.4499969482422,,0.21964236237550738,,-0.01980705370327425,,0.07277565088781021,,0.017421184369764354,,
CVX,158.52999877929688,,0.5600255083616164,,-0.03479089564868076,,0.12047647165085348,,0.008974056173167062,,
D,69.01000213623047,,-0.033692175551723914,,-0.1998871473198948,,-0.12347947275500655,,-0.1532515075309145,,
DAL,30.520000457763672,,-0.3012820456837941,,-0.17802317318077832,,0.026917939532041114,,-0.02148124606674326,,
DD,54.459999084472656,,-0.21333498935086684,,-0.21053417986225287,,-0.01219167838950088,,0.003870950865855415,,
DE,355.7699890136719,,0.04697275766138292,,-0.12507826763580068,,0.17166499176418337,,-0.011421858723853439,,
DFS,96.68000030517578,,-0.22526066360562472,,-0.10407247656911774,,-0.029662728487385236,,-0.008308519605525313,,
DG,242.6999969482422,,0.16128698996978574,,0.008747205673586144,,-0.03805054605324074,,0.014377157464873903,,
DGX,127.76000213623048,,-0.0921380386408006,,-0.06420440358908985,,-0.05369828126169049,,0.024575230485326845,,
DHI,72.80999755859375,,-0.12659494875123609,,0.04081915324528813,,-0.004476924234026815,,0.040291467079526765,,
DHR,282.2900085449219,,-0.06389665426365626,,-0.056120744492945254,,0.07125920638089807,,0.036976355235245326,,
DIS,100.8000030517578,,-0.4327837530609236,,-0.23561077740102326,,0.05153351147457428,,-0.0843854445922567,,
DISH,15.039999961853027,,-0.668137686162194,,-0.505100353276874,,-0.1799345781504376,,-0.0972388895796254,,
DLR,99.0,,-0.28600036381928373,,-0.31845790647208594,,-0.2083006080271889,,-0.16164810500486493,,
DLTR,142.75999450683594,,0.45258441473351924,,-0.09993068559689033,,-0.14698856365798832,,0.03217408015900649,,
DOV,124.08000183105467,,-0.2126742899556295,,-0.19028967803196262,,0.02294037773673457,,-0.03296700029635183,,
DOW,46.060001373291016,,-0.1742867387037228,,-0.23009932856600596,,-0.09167311118065502,,-0.05206830153018898,,
DPZ,335.1300048828125,,-0.2983054984559135,,-0.15158573275484435,,-0.16236344834829872,,-0.07328213302224283,,
DRI,133.10000610351562,,-0.12275003887002768,,0.06741575164873934,,0.1397500213633502,,0.08026951621241706,,
DTE,116.11000061035156,,0.03838578412752954,,-0.13609234681713422,,-0.06365898485047604,,-0.10897725858270033,,
DUK,94.0199966430664,,-0.032834707855531116,,-0.16642446412518594,,-0.10408426678267717,,-0.11933313261746899,,
DVA,89.26000213623047,,-0.22023236494832113,,-0.24515854430249076,,0.07386909512465001,,0.011330160614051277,,
DVN,70.87999725341797,,0.9890506100449338,,0.22386708534632396,,0.33096543951888946,,0.042723526464556495,,
DXC,27.309999465942383,,-0.21183266195398365,,-0.10194016432175472,,-0.08570476402292318,,0.03446969168792626,,
DXCM,91.08000183105467,,-0.3243198025285912,,-0.28915946023449923,,0.12112265172367129,,0.11032552951886543,,
EA,122.66999816894533,,-0.10350679754821245,,-0.0031066962644065313,,-0.022127624170484736,,-0.016515715004779306,,
EBAY,39.119998931884766,,-0.4639660189805381,,-0.27376700075979504,,-0.088674495153258,,-0.09107811106547577,,
ECL,151.32000732421875,,-0.2924098352877212,,-0.1703263725549416,,-0.02441263527706269,,-0.06881464460070867,,
ED,86.30000305175781,,0.20243269218197016,,-0.10091937963633202,,-0.05420028119352143,,-0.11713551865209398,,
EFX,179.97999572753906,,-0.30100092625680247,,-0.19481404874052835,,-0.05303178829193146,,-0.03949198933953174,,
EIX,60.09000015258789,,0.09820048234493847,,-0.13050870229128986,,-0.026989041990620515,,-0.07721286085674761,,
EL,226.2400054931641,,-0.27505061050418056,,-0.14863678437065042,,-0.09828365820534372,,-0.08088559373149216,,
EMN,76.58000183105469,,-0.24781530964099394,,-0.2718446024410613,,-0.14316147696086812,,-0.1382887120432584,,
EMR,79.7699966430664,,-0.16172176983953143,,-0.15796984943724598,,-0.005304730409623938,,-0.02134714081169979,,
EOG,126.08000183105467,,0.5968824109993991,,0.08743133045445198,,0.2188038601847224,,0.06090683575206574,,
EQIX,578.4099731445312,,-0.2323885045252347,,-0.2311568017861605,,-0.10697683053056682,,-0.08456262889334082,,
EQR,66.52999877929688,,-0.1789638521592235,,-0.2611598481010084,,-0.05927476661001601,,-0.10384996689364108,,
ES,78.9000015258789,,-0.05654285122076003,,-0.1312859681039166,,-0.04613210821554082,,-0.1085106801161552,,
ESS,236.3500061035156,,-0.2606884068174179,,-0.316183676332654,,-0.09290205350117464,,-0.11596780293020867,,
ETN,144.5,,-0.041262761545755484,,0.0017729461117472279,,0.13666108255574078,,0.04362265631414193,,
ETR,104.91000366210938,,0.0512336707567705,,-0.1322896946416281,,-0.03894455556346101,,-0.09270945123188365,,
EVRG,60.15999984741211,,-0.0069952301642666375,,-0.13330615924506667,,-0.058252090922548606,,-0.11555420734434133,,
EW,87.44000244140625,,-0.2114708005889956,,-0.2933570070231248,,-0.11129176762038105,,-0.01818992995280158,,
EXC,38.70000076293945,,0.14764526772955455,,-0.21497257503841383,,-0.11970285532015439,,-0.11825014123679979,,
EXPD,90.7699966430664,,-0.20548422275067932,,-0.06546289314104377,,-0.06653641878692154,,-0.09762401881234768,,
EXPE,98.98999786376952,,-0.4254788385927447,,-0.45603912414649345,,0.04342779590923892,,-0.0184432388546724,,
EXR,178.11000061035156,,0.06519211547634485,,-0.15073744499129282,,0.036999707626315693,,-0.11347719883931803,,
F,12.510000228881836,,-0.13709908238111887,,-0.14981072174099702,,0.08732944898149324,,-0.16766464064275746,,
FANG,139.3699951171875,,0.40172991120243423,,0.06658663741083559,,0.22614819263748764,,0.0399970213421518,,
FAST,48.130001068115234,,-0.0663929258032323,,-0.17039626970655466,,-0.04342600363766768,,-0.04314111733318833,,
FBHS,58.16999816894531,,-0.38165042704432384,,-0.18445077224898898,,-0.05531946844344486,,-0.027907787088639502,,
FCX,30.51000022888184,,-0.09826153505663028,,-0.3650934643873047,,0.09585990226201242,,0.08499286338263115,,
FDX,156.8699951171875,,-0.28433914976224883,,-0.22201707673482174,,-0.3156734234880391,,-0.231669704050339,,
FE,37.77000045776367,,0.0770527513517306,,-0.18931100377629645,,0.027406488347432895,,-0.04909367328828431,,
FFIV,156.27999877929688,,-0.22817067326695217,,-0.269446521517482,,-0.010008880178295654,,0.008193047658000725,,
FIS,79.5999984741211,,-0.3313237363954526,,-0.2081529951973836,,-0.15202313238065143,,-0.10478681465659372,,
FISV,100.5500030517578,,-0.07971809366809844,,-0.0023811673934865303,,0.08048576928500455,,-0.034658222767178955,,
FITB,34.099998474121094,,-0.19688370634641836,,-0.14073747252657468,,0.017405859816878304,,0.03544817071722813,,
FLS,26.82999992370605,,-0.22275610848247596,,-0.2557536758500795,,-0.0650398825298514,,-0.09928749272278771,,
FLT,187.0500030517578,,-0.290886329830256,,-0.2507810610108303,,-0.1437399603348314,,-0.10519513461845179,,
FMC,112.04000091552734,,0.27028451010168636,,-0.16699762952391378,,0.07300669700005728,,0.07198508581285686,,
FOX,29.25,,-0.23613812073953933,,-0.16551692389365621,,-0.037470093199316386,,-0.04255316757859369,,
FOXA,31.540000915527344,,-0.2418795688371153,,-0.173049527780331,,-0.04418063273270319,,-0.043372770768289486,,
FRC,140.61000061035156,,-0.3030442652674433,,-0.1007213635908076,,-0.0668132150347,,-0.050958442664298206,,
FRT,93.05999755859376,,-0.20441722862134973,,-0.20528334286641145,,-0.028933924761876027,,-0.08793756536197204,,
FTI,9.260000228881836,,0.1887035011845027,,0.22974767209435676,,0.4559748481899719,,0.1036948569676136,,
FTNT,53.59000015258789,,-0.13458432372810825,,-0.2075298752325942,,-0.1452950637878824,,0.0793554583206881,,
FTV,61.900001525878906,,-0.12969327355337584,,0.03834289659709064,,0.10636600871717508,,-0.018550787610695476,,
GD,226.67999267578125,,0.1425354000085215,,-0.06411873685229107,,0.025191045407508904,,0.009485591605770248,,
GE,67.44000244140625,,-0.3581245013199862,,-0.24430680089135845,,0.06756817714236404,,-0.06425048859707272,,
GILD,65.44999694824219,,0.006208618641291554,,0.09885822607653985,,0.05334573233588773,,0.044206461590914084,,
GIS,77.69000244140625,,0.29504506180152207,,0.12178274615447578,,0.02846176197804322,,0.031739698443380676,,
GL,106.5199966430664,,0.14125598091502126,,0.05170240213905129,,0.07303314440583676,,0.09273689961860072,,
GLW,31.31999969482422,,-0.12756478113223024,,-0.07550317338868817,,-0.031951547290511334,,-0.04483077705578904,,
GM,34.84000015258789,,-0.3812979179097481,,-0.09815233292469361,,0.08076582681494368,,-0.09997414165367673,,
GOOG,102.22000122070312,,-0.2655844149437257,,-0.2509434363109208,,-0.14936111516383435,,-0.048939355898253635,,
GOOGL,101.43000030517578,,-0.27146707948598514,,-0.25357924108107843,,-0.15017154927204224,,-0.05036979099701424,,
GPC,157.50999450683594,,0.28928118334481884,,0.23428524761543143,,0.15516122509203453,,0.0007624062370724686,,
GPN,117.20999908447266,,-0.2611353093079754,,-0.1259049783924905,,0.03664938529584586,,-0.07043745311481028,,
GPS,9.720000267028809,,-0.5664617912981663,,-0.23710145591436627,,0.11149899310144168,,0.08349845477373447,,
GRMN,83.1500015258789,,-0.45454260179683126,,-0.26766280564706624,,-0.18586890566275086,,-0.04500264935375835,,
GS,309.0,,-0.18911271002034402,,-0.0028981533947391278,,0.050132997190501113,,-0.05356975943372594,,
GWW,518.760009765625,,0.26329751715965094,,0.0016239306569824775,,0.09529474493025833,,-0.07595299749575396,,
HAL,29.239999771118164,,0.2662746795714475,,-0.22005792972952457,,-0.01617326595044755,,-0.009485117964212919,,
HAS,68.29000091552734,,-0.21108975540355368,,-0.1800569944631516,,-0.17776000980341453,,-0.12031426856039718,,
HBAN,13.720000267028809,,-0.10261066645075789,,0.014033472741414633,,0.13046200823813586,,0.05320952821597055,,
HBI,7.820000171661377,,-0.5207082307563805,,-0.4342590962291504,,-0.27057177265374643,,-0.07125889539144253,,
HCA,202.5399932861328,,-0.1557200157665713,,-0.1999328177146173,,0.17662084902356326,,0.011831813005900242,,
HD,289.8500061035156,,-0.12120146384305436,,-0.030276951564310355,,0.01840053149203995,,0.001070655347948759,,
HES,126.91000366210938,,0.538010220332876,,0.1803105555333226,,0.2706331683011385,,0.06574040467688412,,
HIG,65.76000213623047,,-0.07145851218465654,,-0.0820743748835859,,0.007332507923166265,,0.011692340557391826,,
HII,233.00999450683597,,0.175650669096207,,0.1327087659343165,,0.08570354180588524,,0.017155546727643207,,
HLT,125.91999816894533,,-0.10600302206183136,,-0.13290583284001503,,0.12968778287821278,,-0.007488015741075662,,
HOLX,66.23999786376953,,-0.0764082998279663,,-0.16647795587911707,,-0.07200896031699291,,-0.018812090538793905,,
HON,177.80999755859375,,-0.1693726369656447,,-0.0679054966347526,,0.03090989709086444,,-0.04197202741780684,,
HPE,12.949999809265137,,-0.09442234880440128,,-0.17655816391521212,,-0.009297056306688022,,-0.006283460673979698,,
HPQ,26.780000686645508,,-0.017202210778845328,,-0.32129551409505863,,-0.15861388909446814,,-0.011455984674942393,,
HRB,41.02000045776367,,0.6737830138796166,,0.5652042088323297,,0.1078514096193939,,-0.07026288642724282,,
HRL,46.310001373291016,,0.14435565918740767,,-0.11549432770943359,,-0.026077768321036584,,-0.005155700702535311,,
HSIC,69.91000366210938,,-0.12294562206653319,,-0.21905712373008546,,-0.09066068991045285,,-0.015074663908418894,,
HST,16.729999542236328,,0.028582491810706837,,-0.05765407127496285,,0.05656366842693598,,-0.00869469300838548,,
HSY,225.08999633789065,,0.2876029606798133,,0.01967355372957672,,0.028738070203859836,,0.010505034064604377,,
HUM,504.7099914550781,,0.2579828521369337,,0.10659961006841935,,0.04579552666885501,,0.05419193385587161,,
HWM,33.33000183105469,,0.039471373688891684,,-0.030616711129158685,,0.018567999194216263,,-0.0403109049707604,,
IBM,125.73999786376952,,-0.0251685948592808,,0.0024795275053650406,,-0.09358416146957234,,-0.0077336122750406334,,
ICE,93.41000366210938,,-0.25124329671652246,,-0.27520575656636764,,-0.02193791112613652,,-0.06148722340423249,,
IDXX,350.1199951171875,,-0.4380186680324737,,-0.36487321968802827,,-0.07485801605509211,,0.024551499315625048,,
IEX,208.8600006103516,,-0.011898638797396345,,0.05792365970189998,,0.12851009218878218,,0.03946652179182676,,
IFF,92.5999984741211,,-0.31195520828869105,,-0.2533397960026721,,-0.19915322065024135,,-0.1491596164439566,,
ILMN,218.5200042724609,,-0.45917581766039195,,-0.40619564056396484,,0.10901345776608812,,0.08705601247665201,,
INCY,69.5,,0.05864430136537687,,-0.1542954521548862,,-0.13643144755146974,,0.00564316866161367,,
INTC,27.63999938964844,,-0.47302938031790925,,-0.4083320329255892,,-0.26509513792892553,,-0.08959160625891792,,
INTU,413.5799865722656,,-0.2276474533352148,,-0.1619653715712219,,0.016641648568867285,,-0.012369908951570072,,
IP,32.869998931884766,,-0.36973693546086583,,-0.2607869619044196,,-0.22216875200513314,,-0.18497402827851128,,
IPG,27.239999771118164,,-0.2519814763660567,,-0.18525238649154224,,-0.023338225439494566,,0.008888880411783854,,
IPGP,90.20999908447266,,-0.4299166079821091,,-0.1071852903100121,,-0.03384388528600587,,0.019667659542908982,,
IQV,192.4900054931641,,-0.2105241583509544,,-0.22781608458050634,,-0.12241265292703149,,-0.08189448568653414,,
IR,46.93999862670898,,-0.09059459774255328,,-0.016144690636253733,,0.10618497026165305,,-0.015313605418006653,,
IRM,47.04999923706055,,0.12419469419206369,,-0.13379139710034188,,-0.022841296378074725,,-0.08007672419862787,,
ISRG,201.3800048828125,,-0.40479988454660865,,-0.30991707275548563,,-0.03558255238088557,,-0.004547692313726431,,
IT,299.7799987792969,,-0.01808054121972357,,0.017065305442907124,,0.2355438022765864,,0.03222913338887906,,
ITW,192.80999755859372,,-0.08229851612794052,,-0.046197682009030176,,0.06523037553091879,,-0.017162482787115272,,
IVZ,15.25,,-0.3777637278864997,,-0.27056584163907815,,-0.049500468331372,,-0.07181985899318927,,
J,114.4800033569336,,-0.14335359162262057,,-0.19850294075700656,,-0.08860181549273105,,-0.043292126903884065,,
JBHT,166.49000549316406,,-0.030000744984644247,,-0.03089261070302923,,0.0070233560876977194,,-0.004305969689572492,,
JCI,53.34000015258789,,-0.22272057230267533,,-0.17407074134428116,,0.13617191843343893,,-0.023334279073152626,,
JKHY,188.05999755859372,,0.15444336631328132,,-0.07195704438269221,,0.015947843059316395,,-0.030248180677698737,,
JNJ,165.11000061035156,,0.05035408010905943,,-0.07962423022031641,,-0.06764991820023455,,0.011827478987604828,,
JNPR,27.57999992370605,,-0.010829129374309292,,-0.21653018847232994,,-0.03502144561697049,,-0.006484160795809605,,
JPM,110.38999938964844,,-0.33050584733518984,,-0.1428570243775348,,-0.026078597115304747,,-0.020769658543973783,,
