,Ticker,Price,Number of Shares to Buy,One-Year Price Return,One-Year Return Percentile,Six-Month Price Return,Six-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,HQM Score
139,EBAY,39.119998931884766,,-0.4639660189805381,0.046218487394957986,-0.273767000759795,0.13445378151260504,-0.0910781110654757,0.17857142857142858,
140,ECL,151.32000732421875,,-0.2924098352877212,0.18067226890756302,-0.1703263725549416,0.4012605042016807,-0.0688146446007086,0.2647058823529412,
141,ED,86.30000305175781,,0.2024326921819701,0.8886554621848739,-0.100919379636332,0.5945378151260504,-0.1171355186520939,0.09243697478991597,
142,EFX,179.97999572753906,,-0.3010009262568024,0.1722689075630252,-0.1948140487405283,0.32563025210084034,-0.0394919893395317,0.41386554621848737,
143,EIX,60.09000015258789,,0.0982004823449384,0.8088235294117648,-0.1305087022912898,0.5189075630252101,-0.0772128608567476,0.23529411764705885,
144,EL,226.2400054931641,,-0.2750506105041805,0.2058823529411765,-0.1486367843706504,0.4684873949579832,-0.0808855937314921,0.2184873949579832,
145,EMN,76.58000183105469,,-0.2478153096409939,0.2605042016806723,-0.2718446024410613,0.1407563025210084,-0.1382887120432584,0.04411764705882353,
146,EMR,79.7699966430664,,-0.1617217698395314,0.43067226890756305,-0.1579698494372459,0.4474789915966387,-0.0213471408116997,0.5147058823529411,
147,EOG,126.08000183105467,,0.5968824109993991,0.9747899159663865,0.0874313304544519,0.9264705882352942,0.0609068357520657,0.9264705882352942,
148,EQIX,578.4099731445312,,-0.2323885045252347,0.2815126050420168,-0.2311568017861605,0.22478991596638656,-0.0845626288933408,0.20168067226890757,
149,EQR,66.52999877929688,,-0.1789638521592235,0.38865546218487396,-0.2611598481010084,0.15756302521008403,-0.103849966893641,0.1407563025210084,
150,ES,78.9000015258789,,-0.05654285122076,0.6071428571428572,-0.1312859681039166,0.5147058823529411,-0.1085106801161552,0.12605042016806722,
151,ESS,236.3500061035156,,-0.2606884068174179,0.23319327731092435,-0.316183676332654,0.09243697478991597,-0.1159678029302086,0.10084033613445378,
152,ETN,144.5,,-0.0412627615457554,0.6281512605042017,0.0017729461117472,0.819327731092437,0.0436226563141419,0.8886554621848739,
153,ETR,104.91000366210938,,0.0512336707567705,0.7752100840336135,-0.1322896946416281,0.5126050420168068,-0.0927094512318836,0.17436974789915968,
154,EVRG,60.15999984741211,,-0.0069952301642666,0.6953781512605042,-0.1333061592450666,0.5084033613445379,-0.1155542073443413,0.10294117647058824,
155,EW,87.44000244140625,,-0.2114708005889956,0.33403361344537813,-0.2933570070231248,0.11134453781512604,-0.0181899299528015,0.5399159663865547,
156,EXC,38.70000076293945,,0.1476452677295545,0.8466386554621849,-0.2149725750384138,0.27310924369747897,-0.1182501412367997,0.0861344537815126,
157,EXPD,90.7699966430664,,-0.2054842227506793,0.34243697478991597,-0.0654628931410437,0.6869747899159664,-0.0976240188123476,0.15546218487394958,
